root,source_region,receiver_region,source_n,receiver_n,source_country_count,receiver_country_count,source_branch_count,receiver_branch_count,deepest_A_s,deepest_D,deepest_call,source_receiver_reliability_score,display_class
A1b,north_america,north_europe,2846,3637,4,7,2219,2326,0.7825130602144624,0.13662915113859844,False,1.0,broad-root deferred
A1b,north_america,northeast_africa,2846,343,4,6,2219,230,8.29737609329446,-5.151657822750738,True,1.0,broad-root deferred
A1b,north_america,pacific_oceania,2846,131,4,6,2219,122,21.72519083969466,-6.210299496171046,True,1.0,broad-root deferred
A1b,north_america,south_america,2846,193,4,8,2219,171,14.746113989637308,-5.626642303221467,True,1.0,broad-root deferred
A1b,north_america,south_asia,2846,816,4,5,2219,593,3.487745098039216,-2.8713533170343126,True,1.0,broad-root deferred
A1b,north_america,southeast_asia,2846,301,4,9,2219,245,9.455149501661127,-4.814206993554445,True,1.0,broad-root deferred
A1b,north_america,southern_africa,2846,39,4,6,2219,36,72.97435897435898,-9.033240125292336,True,1.0,broad-root deferred
A1b,north_america,west_africa,2846,351,4,13,2219,234,8.108262108262108,-5.4443737960565,True,1.0,broad-root deferred
A1b,north_america,west_asia,2846,15790,4,19,2219,9377,0.1802406586447118,3.302648214459565,False,1.0,broad-root deferred
A1b,north_america,west_europe,2846,9034,4,21,2219,6332,0.3150321009519592,2.21087831040158,False,1.0,broad-root deferred
A1b,north_europe,americas_indigenous_relevant,3637,345,7,11,2326,287,10.542028985507246,-4.74323893453707,True,1.0,broad-root deferred
A1b,north_europe,balkan,3637,2164,7,10,2326,1433,1.6806839186691311,-1.169633218936677,True,1.0,broad-root deferred
A1b,north_europe,caribbean,3637,221,7,14,2326,193,16.457013574660632,-5.399363319190667,True,1.0,broad-root deferred
A1b,north_europe,central_africa,3637,91,7,5,2326,67,39.96703296703296,-7.930126192601557,True,1.0,broad-root deferred
A1b,north_europe,central_asia,3637,357,7,6,2326,258,10.18767507002801,-5.181283679940279,True,1.0,broad-root deferred
A1b,north_europe,east_africa,3637,76,7,3,2326,48,47.85526315789474,-9.103052655598045,True,1.0,broad-root deferred
A1b,north_europe,east_asia,3637,2247,7,7,2326,1580,1.6186025812194036,-0.9535284556475262,True,1.0,broad-root deferred
A1b,north_europe,east_europe,3637,3648,7,10,2326,2623,0.996984649122807,0.27676337149317004,False,1.0,broad-root deferred
A1b,north_europe,north_africa,3637,1158,7,7,2326,815,3.1407599309153715,-2.3318912227101016,True,1.0,broad-root deferred
A1b,north_europe,north_america,3637,2846,7,4,2326,2219,1.2779339423752636,-0.13662915113859822,True,1.0,broad-root deferred
A1b,north_europe,northeast_africa,3637,343,7,6,2326,230,10.603498542274052,-5.288286973889337,True,1.0,broad-root deferred
A1b,north_europe,pacific_oceania,3637,131,7,6,2326,122,27.763358778625957,-6.346928647309643,True,1.0,broad-root deferred
A1b,north_europe,south_america,3637,193,7,8,2326,171,18.844559585492227,-5.763271454360066,True,1.0,broad-root deferred
A1b,north_europe,south_asia,3637,816,7,5,2326,593,4.457107843137255,-3.0079824681729117,True,1.0,broad-root deferred
A1b,north_europe,southeast_asia,3637,301,7,9,2326,245,12.083056478405316,-4.950836144693044,True,1.0,broad-root deferred
A1b,north_europe,southern_africa,3637,39,7,6,2326,36,93.25641025641026,-9.169869276430934,True,1.0,broad-root deferred
A1b,north_europe,west_africa,3637,351,7,13,2326,234,10.361823361823362,-5.581002947195099,True,1.0,broad-root deferred
A1b,north_europe,west_asia,3637,15790,7,19,2326,9377,0.2303356554781507,3.1660190633209666,False,1.0,broad-root deferred
A1b,north_europe,west_europe,3637,9034,7,21,2326,6332,0.4025902147442993,2.0742491592629815,False,1.0,broad-root deferred
A1b,northeast_africa,americas_indigenous_relevant,343,345,6,11,230,287,0.9942028985507246,0.5450480393522663,False,1.0,broad-root deferred
A1b,northeast_africa,balkan,343,2164,6,10,230,1433,0.1585027726432532,4.11865375495266,False,1.0,broad-root deferred
A1b,northeast_africa,caribbean,343,221,6,14,230,193,1.5520361990950229,-0.11107634530132952,True,1.0,broad-root deferred
A1b,northeast_africa,central_africa,343,91,6,5,230,67,3.769230769230769,-2.64183921871222,True,1.0,broad-root deferred
A1b,northeast_africa,central_asia,343,357,6,6,230,258,0.9607843137254902,0.10700329394905661,False,1.0,broad-root deferred
A1b,northeast_africa,east_africa,343,76,6,3,230,48,4.5131578947368425,-3.814765681708708,True,1.0,broad-root deferred
A1b,northeast_africa,east_asia,343,2247,6,7,230,1580,0.1526479750778816,4.33475851824181,False,1.0,broad-root deferred
A1b,northeast_africa,east_europe,343,3648,6,10,230,2623,0.0940241228070175,5.565050345382506,False,1.0,broad-root deferred
A1b,northeast_africa,north_africa,343,1158,6,7,230,815,0.2962003454231433,2.9563957511792345,False,1.0,broad-root deferred
A1b,northeast_africa,north_america,343,2846,6,4,230,2219,0.1205200281096275,5.151657822750738,False,1.0,broad-root deferred
A1b,northeast_africa,north_europe,343,3637,6,7,230,2326,0.0943084960131976,5.288286973889337,False,1.0,broad-root deferred
A1b,northeast_africa,pacific_oceania,343,131,6,6,230,122,2.618320610687023,-1.0586416734203075,True,1.0,broad-root deferred
A1b,northeast_africa,south_america,343,193,6,8,230,171,1.7772020725388602,-0.47498448047072905,True,1.0,broad-root deferred
A1b,northeast_africa,south_asia,343,816,6,5,230,593,0.4203431372549019,2.2803045057164253,False,1.0,broad-root deferred
A1b,northeast_africa,southeast_asia,343,301,6,9,230,245,1.1395348837209305,0.3374508291962928,False,1.0,broad-root deferred
A1b,northeast_africa,southern_africa,343,39,6,6,230,36,8.794871794871796,-3.881582302541597,True,1.0,broad-root deferred
A1b,northeast_africa,west_africa,343,351,6,13,230,234,0.9772079772079773,-0.29271597330576227,False,1.0,broad-root deferred
A1b,northeast_africa,west_asia,343,15790,6,19,230,9377,0.0217226092463584,8.454306037210303,False,1.0,broad-root deferred
A1b,northeast_africa,west_europe,343,9034,6,21,230,6332,0.0379676776621651,7.362536133152318,False,1.0,broad-root deferred
A1b,pacific_oceania,americas_indigenous_relevant,131,345,6,11,122,287,0.3797101449275362,1.6036897127725738,False,1.0,broad-root deferred
A1b,pacific_oceania,balkan,131,2164,6,10,122,1433,0.060536044362292,5.177295428372967,False,1.0,broad-root deferred
A1b,pacific_oceania,caribbean,131,221,6,14,122,193,0.5927601809954751,0.9475653281189779,False,1.0,broad-root deferred
A1b,pacific_oceania,central_africa,131,91,6,5,122,67,1.4395604395604396,-1.583197545291913,True,1.0,broad-root deferred
A1b,pacific_oceania,central_asia,131,357,6,6,122,258,0.3669467787114845,1.1656449673693643,False,1.0,broad-root deferred
A1b,pacific_oceania,east_africa,131,76,6,3,122,48,1.7236842105263157,-2.7561240082884004,True,1.0,broad-root deferred
A1b,pacific_oceania,east_asia,131,2247,6,7,122,1580,0.0582999554962171,5.393400191662118,False,1.0,broad-root deferred
A1b,pacific_oceania,east_europe,131,3648,6,10,122,2623,0.0359100877192982,6.6236920188028146,False,1.0,broad-root deferred
A1b,pacific_oceania,north_africa,131,1158,6,7,122,815,0.1131260794473229,4.015037424599542,False,1.0,broad-root deferred
A1b,pacific_oceania,north_america,131,2846,6,4,122,2219,0.0460295151089248,6.210299496171046,False,1.0,broad-root deferred
A1b,pacific_oceania,north_europe,131,3637,6,7,122,2326,0.0360186967280725,6.346928647309643,False,1.0,broad-root deferred
A1b,pacific_oceania,northeast_africa,131,343,6,6,122,230,0.3819241982507289,1.0586416734203072,False,1.0,broad-root deferred
A1b,pacific_oceania,south_america,131,193,6,8,122,171,0.6787564766839378,0.5836571929495786,False,1.0,broad-root deferred
A1b,pacific_oceania,south_asia,131,816,6,5,122,593,0.1605392156862745,3.3389461791367325,False,1.0,broad-root deferred
A1b,pacific_oceania,southeast_asia,131,301,6,9,122,245,0.4352159468438538,1.3960925026166002,False,1.0,broad-root deferred
A1b,pacific_oceania,southern_africa,131,39,6,6,122,36,3.358974358974359,-2.8229406291212897,True,1.0,broad-root deferred
A1b,pacific_oceania,west_africa,131,351,6,13,122,234,0.3732193732193732,0.7659257001145452,False,1.0,broad-root deferred
A1b,pacific_oceania,west_asia,131,15790,6,19,122,9377,0.0082963901203293,9.51294771063061,False,1.0,broad-root deferred
A1b,pacific_oceania,west_europe,131,9034,6,21,122,6332,0.0145007748505645,8.421177806572626,False,1.0,broad-root deferred
A1b,south_america,americas_indigenous_relevant,193,345,8,11,171,287,0.5594202898550724,1.0200325198229954,False,1.0,broad-root deferred
A1b,south_america,balkan,193,2164,8,10,171,1433,0.0891866913123844,4.593638235423388,False,1.0,broad-root deferred
A1b,south_america,caribbean,193,221,8,14,171,193,0.8733031674208145,0.3639081351693993,False,1.0,broad-root deferred
A1b,south_america,central_africa,193,91,8,5,171,67,2.120879120879121,-2.1668547382414913,True,1.0,broad-root deferred
A1b,south_america,central_asia,193,357,8,6,171,258,0.5406162464985994,0.5819877744197859,False,1.0,broad-root deferred
A1b,south_america,east_africa,193,76,8,3,171,48,2.539473684210526,-3.339781201237979,True,1.0,broad-root deferred
A1b,south_america,east_asia,193,2247,8,7,171,1580,0.0858923008455718,4.809742998712539,False,1.0,broad-root deferred
A1b,south_america,east_europe,193,3648,8,10,171,2623,0.0529057017543859,6.040034825853235,False,1.0,broad-root deferred
A1b,south_america,north_africa,193,1158,8,7,171,815,0.1666666666666666,3.4313802316499635,False,1.0,broad-root deferred
A1b,south_america,north_america,193,2846,8,4,171,2219,0.0678144764581869,5.626642303221467,False,1.0,broad-root deferred
A1b,south_america,north_europe,193,3637,8,7,171,2326,0.0530657135001374,5.763271454360066,False,1.0,broad-root deferred
A1b,south_america,northeast_africa,193,343,8,6,171,230,0.5626822157434402,0.47498448047072905,False,1.0,broad-root deferred
A1b,south_america,pacific_oceania,193,131,8,6,171,122,1.4732824427480915,-0.5836571929495786,True,1.0,broad-root deferred
A1b,south_america,south_asia,193,816,8,5,171,593,0.2365196078431372,2.755288986187154,False,1.0,broad-root deferred
A1b,south_america,southeast_asia,193,301,8,9,171,245,0.6411960132890365,0.8124353096670219,False,1.0,broad-root deferred
A1b,south_america,southern_africa,193,39,8,6,171,36,4.948717948717949,-3.4065978220708684,True,1.0,broad-root deferred
A1b,south_america,west_africa,193,351,8,13,171,234,0.5498575498575499,0.18226850716496684,False,1.0,broad-root deferred
A1b,south_america,west_asia,193,15790,8,19,171,9377,0.0122229259024699,8.929290517681032,False,1.0,broad-root deferred
A1b,south_america,west_europe,193,9034,8,21,171,6332,0.0213637369935798,7.837520613623046,False,1.0,broad-root deferred
A1b,south_asia,americas_indigenous_relevant,816,345,5,11,593,287,2.365217391304348,-1.7352564663641588,True,1.0,broad-root deferred
A1b,south_asia,balkan,816,2164,5,10,593,1433,0.377079482439926,1.838349249236234,False,1.0,broad-root deferred
A1b,south_asia,caribbean,816,221,5,14,593,193,3.692307692307693,-2.391380851017755,True,1.0,broad-root deferred
A1b,south_asia,central_africa,816,91,5,5,593,67,8.967032967032967,-4.922143724428646,True,1.0,broad-root deferred
A1b,south_asia,central_asia,816,357,5,6,593,258,2.2857142857142856,-2.173301211767368,True,1.0,broad-root deferred
A1b,south_asia,east_africa,816,76,5,3,593,48,10.736842105263158,-6.095070187425132,True,1.0,broad-root deferred
A1b,south_asia,east_asia,816,2247,5,7,593,1580,0.363150867823765,2.054454012525385,False,1.0,broad-root deferred
A1b,south_asia,east_europe,816,3648,5,10,593,2623,0.2236842105263158,3.2847458396660816,False,1.0,broad-root deferred
A1b,south_asia,north_africa,816,1158,5,7,593,815,0.7046632124352331,0.6760912454628092,False,1.0,broad-root deferred
A1b,south_asia,north_america,816,2846,5,4,593,2219,0.286718200983837,2.8713533170343126,False,1.0,broad-root deferred
A1b,south_asia,north_europe,816,3637,5,7,593,2326,0.2243607368710475,3.0079824681729117,False,1.0,broad-root deferred
A1b,south_asia,northeast_africa,816,343,5,6,593,230,2.379008746355685,-2.2803045057164253,True,1.0,broad-root deferred
A1b,south_asia,pacific_oceania,816,131,5,6,593,122,6.229007633587786,-3.3389461791367325,True,1.0,broad-root deferred
A1b,south_asia,south_america,816,193,5,8,593,171,4.227979274611399,-2.755288986187155,True,1.0,broad-root deferred
A1b,south_asia,southeast_asia,816,301,5,9,593,245,2.7109634551495017,-1.9428536765201325,True,1.0,broad-root deferred
A1b,south_asia,southern_africa,816,39,5,6,593,36,20.923076923076923,-6.161886808258023,True,1.0,broad-root deferred
A1b,south_asia,west_africa,816,351,5,13,593,234,2.324786324786325,-2.5730204790221873,True,1.0,broad-root deferred
A1b,south_asia,west_asia,816,15790,5,19,593,9377,0.0516782773907536,6.174001531493878,False,1.0,broad-root deferred
A1b,south_asia,west_europe,816,9034,5,21,593,6332,0.0903254372371042,5.082231627435893,False,1.0,broad-root deferred
A1b,southeast_asia,americas_indigenous_relevant,301,345,9,11,245,287,0.8724637681159421,0.20759721015597374,False,1.0,broad-root deferred
A1b,southeast_asia,balkan,301,2164,9,10,245,1433,0.13909426987061,3.7812029257563666,False,1.0,broad-root deferred
A1b,southeast_asia,caribbean,301,221,9,14,245,193,1.3619909502262444,-0.4485271744976221,True,1.0,broad-root deferred
A1b,southeast_asia,central_africa,301,91,9,5,245,67,3.3076923076923075,-2.979290047908512,True,1.0,broad-root deferred
A1b,southeast_asia,central_asia,301,357,9,6,245,258,0.8431372549019608,-0.23044753524723574,False,1.0,broad-root deferred
A1b,southeast_asia,east_africa,301,76,9,3,245,48,3.960526315789474,-4.152216510905001,True,1.0,broad-root deferred
A1b,southeast_asia,east_asia,301,2247,9,7,245,1580,0.1339563862928348,3.9973076890455173,False,1.0,broad-root deferred
A1b,southeast_asia,east_europe,301,3648,9,10,245,2623,0.0825109649122807,5.2275995161862125,False,1.0,broad-root deferred
A1b,southeast_asia,north_africa,301,1158,9,7,245,815,0.2599309153713299,2.6189449219829415,False,1.0,broad-root deferred
A1b,southeast_asia,north_america,301,2846,9,4,245,2219,0.1057624736472241,4.814206993554446,False,1.0,broad-root deferred
A1b,southeast_asia,north_europe,301,3637,9,7,245,2326,0.0827605169095408,4.950836144693043,False,1.0,broad-root deferred
A1b,southeast_asia,northeast_africa,301,343,9,6,245,230,0.8775510204081632,-0.3374508291962926,False,1.0,broad-root deferred
A1b,southeast_asia,pacific_oceania,301,131,9,6,245,122,2.2977099236641223,-1.3960925026166002,True,1.0,broad-root deferred
A1b,southeast_asia,south_america,301,193,9,8,245,171,1.5595854922279793,-0.8124353096670216,True,1.0,broad-root deferred
A1b,southeast_asia,south_asia,301,816,9,5,245,593,0.3688725490196078,1.9428536765201327,False,1.0,broad-root deferred
A1b,southeast_asia,southern_africa,301,39,9,6,245,36,7.717948717948718,-4.21903313173789,True,1.0,broad-root deferred
A1b,southeast_asia,west_africa,301,351,9,13,245,234,0.8575498575498576,-0.6301668025020548,False,1.0,broad-root deferred
A1b,southeast_asia,west_asia,301,15790,9,19,245,9377,0.0190626979100696,8.11685520801401,False,1.0,broad-root deferred
A1b,southeast_asia,west_europe,301,9034,9,21,245,6332,0.0333185742749612,7.0250853039560255,False,1.0,broad-root deferred
A1b,southern_africa,americas_indigenous_relevant,39,345,6,11,36,287,0.1130434782608695,4.426630341893864,False,1.0,broad-root deferred
A1b,southern_africa,balkan,39,2164,6,10,36,1433,0.0180221811460258,8.000236057494256,False,1.0,broad-root deferred
A1b,southern_africa,caribbean,39,221,6,14,36,193,0.1764705882352941,3.7705059572402675,False,1.0,broad-root deferred
A1b,southern_africa,central_africa,39,91,6,5,36,67,0.4285714285714285,1.2397430838293766,False,1.0,broad-root deferred
A1b,southern_africa,central_asia,39,357,6,6,36,258,0.1092436974789916,3.9885855964906543,False,1.0,broad-root deferred
A1b,southern_africa,east_africa,39,76,6,3,36,48,0.5131578947368421,0.06681662083288935,False,1.0,broad-root deferred
A1b,southern_africa,east_asia,39,2247,6,7,36,1580,0.0173564753004005,8.216340820783406,False,1.0,broad-root deferred
A1b,southern_africa,east_europe,39,3648,6,10,36,2623,0.0106907894736842,9.446632647924103,False,1.0,broad-root deferred
A1b,southern_africa,north_africa,39,1158,6,7,36,815,0.0336787564766839,6.837978053720831,False,1.0,broad-root deferred
A1b,southern_africa,north_america,39,2846,6,4,36,2219,0.0137034434293745,9.033240125292336,False,1.0,broad-root deferred
A1b,southern_africa,north_europe,39,3637,6,7,36,2326,0.0107231234533956,9.169869276430934,False,1.0,broad-root deferred
A1b,southern_africa,northeast_africa,39,343,6,6,36,230,0.1137026239067055,3.8815823025415974,False,1.0,broad-root deferred
A1b,southern_africa,pacific_oceania,39,131,6,6,36,122,0.2977099236641221,2.8229406291212897,False,1.0,broad-root deferred
A1b,southern_africa,south_america,39,193,6,8,36,171,0.2020725388601036,3.4065978220708684,False,1.0,broad-root deferred
A1b,southern_africa,south_asia,39,816,6,5,36,593,0.0477941176470588,6.161886808258023,False,1.0,broad-root deferred
A1b,southern_africa,southeast_asia,39,301,6,9,36,245,0.1295681063122923,4.21903313173789,False,1.0,broad-root deferred
A1b,southern_africa,west_africa,39,351,6,13,36,234,0.1111111111111111,3.5888663292358354,False,1.0,broad-root deferred
