"lineage_root","source_mask","receiver_mask","source_terminal_count","receiver_terminal_count","source_country_count","receiver_country_count","source_branch_count","receiver_branch_count","deepest_source_adequacy_A_s","deepest_diversity_contrast_D","deepest_source_receiver_call","source_receiver_reliability_score","atlas_reliability_state","figure_source_file"
"R-M269","Balkans","Americas Indigenous-relevant","294","110","10","8","193","97","2.672727","-1.078740","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Balkans","Caribbean","294","74","10","7","193","65","3.972973","-1.937551","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Balkans","Eastern Europe","294","462","10","10","193","328","0.636364","1.220085","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Balkans","North Africa/Maghreb","294","27","10","5","193","21","10.888889","-4.719626","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Balkans","Northern Europe","294","591","10","5","193","405","0.497462","1.773473","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Balkans","Pacific/Oceania","294","63","10","3","193","58","4.666667","-2.146007","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Balkans","South America","294","71","10","6","193","66","4.140845","-1.891090","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Balkans","West Asia","294","502","10","17","193","338","0.585657","1.587344","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Balkans","Western Europe","294","4136","10","21","193","2900","0.071083","6.295796","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Caribbean","Americas Indigenous-relevant","74","110","7","8","65","97","0.672727","0.858811","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Caribbean","Balkans","74","294","7","10","65","193","0.251701","1.937551","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Caribbean","Eastern Europe","74","462","7","10","65","328","0.160173","3.157635","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Caribbean","North Africa/Maghreb","74","27","7","5","65","21","2.740741","-2.782075","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Caribbean","Northern Europe","74","591","7","5","65","405","0.125212","3.711024","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Caribbean","Pacific/Oceania","74","63","7","3","65","58","1.174603","-0.208457","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Caribbean","South America","74","71","7","6","65","66","1.042254","0.046460","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Caribbean","West Asia","74","502","7","17","65","338","0.147410","3.524895","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Caribbean","Western Europe","74","4136","7","21","65","2900","0.017892","8.233346","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Eastern Europe","Americas Indigenous-relevant","462","110","10","8","328","97","4.200000","-2.298825","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Eastern Europe","Balkans","462","294","10","10","328","193","1.571429","-1.220085","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Eastern Europe","Caribbean","462","74","10","7","328","65","6.243243","-3.157635","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Eastern Europe","North Africa/Maghreb","462","27","10","5","328","21","17.111111","-5.939711","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Eastern Europe","Northern Europe","462","591","10","5","328","405","0.781726","0.553388","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Eastern Europe","Pacific/Oceania","462","63","10","3","328","58","7.333333","-3.366092","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Eastern Europe","South America","462","71","10","6","328","66","6.507042","-3.111175","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Eastern Europe","West Asia","462","502","10","17","328","338","0.920319","0.367259","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Eastern Europe","Western Europe","462","4136","10","21","328","2900","0.111702","5.075711","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","North Africa/Maghreb","Americas Indigenous-relevant","27","110","5","8","21","97","0.245455","3.640886","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","North Africa/Maghreb","Balkans","27","294","5","10","21","193","0.091837","4.719626","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","North Africa/Maghreb","Caribbean","27","74","5","7","21","65","0.364865","2.782075","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","North Africa/Maghreb","Eastern Europe","27","462","5","10","21","328","0.058442","5.939711","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","North Africa/Maghreb","Northern Europe","27","591","5","5","21","405","0.045685","6.493099","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","North Africa/Maghreb","Pacific/Oceania","27","63","5","3","21","58","0.428571","2.573619","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","North Africa/Maghreb","South America","27","71","5","6","21","66","0.380282","2.828536","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","North Africa/Maghreb","West Asia","27","502","5","17","21","338","0.053785","6.306970","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","North Africa/Maghreb","Western Europe","27","4136","5","21","21","2900","0.006528","11.015422","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Northern Europe","Americas Indigenous-relevant","591","110","5","8","405","97","5.372727","-2.852213","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Northern Europe","Balkans","591","294","5","10","405","193","2.010204","-1.773473","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Northern Europe","Caribbean","591","74","5","7","405","65","7.986486","-3.711024","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Northern Europe","Eastern Europe","591","462","5","10","405","328","1.279221","-0.553388","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Northern Europe","North Africa/Maghreb","591","27","5","5","405","21","21.888889","-6.493099","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Northern Europe","Pacific/Oceania","591","63","5","3","405","58","9.380952","-3.919480","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Northern Europe","South America","591","71","5","6","405","66","8.323944","-3.664563","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Northern Europe","West Asia","591","502","5","17","405","338","1.177291","-0.186129","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Northern Europe","Western Europe","591","4136","5","21","405","2900","0.142892","4.522323","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Pacific/Oceania","Americas Indigenous-relevant","63","110","3","8","58","97","0.572727","1.067267","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Pacific/Oceania","Balkans","63","294","3","10","58","193","0.214286","2.146007","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Pacific/Oceania","Caribbean","63","74","3","7","58","65","0.851351","0.208457","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Pacific/Oceania","Eastern Europe","63","462","3","10","58","328","0.136364","3.366092","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Pacific/Oceania","North Africa/Maghreb","63","27","3","5","58","21","2.333333","-2.573619","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Pacific/Oceania","Northern Europe","63","591","3","5","58","405","0.106599","3.919480","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Pacific/Oceania","South America","63","71","3","6","58","66","0.887324","0.254917","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Pacific/Oceania","West Asia","63","502","3","17","58","338","0.125498","3.733351","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Pacific/Oceania","Western Europe","63","4136","3","21","58","2900","0.015232","8.441803","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","South America","Americas Indigenous-relevant","71","110","6","8","66","97","0.645455","0.812350","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","South America","Balkans","71","294","6","10","66","193","0.241497","1.891090","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","South America","Caribbean","71","74","6","7","66","65","0.959459","-0.046460","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","South America","Eastern Europe","71","462","6","10","66","328","0.153680","3.111175","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","South America","North Africa/Maghreb","71","27","6","5","66","21","2.629630","-2.828536","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","South America","Northern Europe","71","591","6","5","66","405","0.120135","3.664563","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","South America","Pacific/Oceania","71","63","6","3","66","58","1.126984","-0.254917","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","South America","West Asia","71","502","6","17","66","338","0.141434","3.478434","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","South America","Western Europe","71","4136","6","21","66","2900","0.017166","8.186886","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","West Asia","Americas Indigenous-relevant","502","110","17","8","338","97","4.563636","-2.666084","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","West Asia","Balkans","502","294","17","10","338","193","1.707483","-1.587344","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","West Asia","Caribbean","502","74","17","7","338","65","6.783784","-3.524895","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","West Asia","Eastern Europe","502","462","17","10","338","328","1.086580","-0.367259","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","West Asia","North Africa/Maghreb","502","27","17","5","338","21","18.592593","-6.306970","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","West Asia","Northern Europe","502","591","17","5","338","405","0.849408","0.186129","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","West Asia","Pacific/Oceania","502","63","17","3","338","58","7.968254","-3.733351","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","West Asia","South America","502","71","17","6","338","66","7.070423","-3.478434","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","West Asia","Western Europe","502","4136","17","21","338","2900","0.121373","4.708452","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Western Europe","Americas Indigenous-relevant","4136","110","21","8","2900","97","37.600000","-7.374536","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Western Europe","Balkans","4136","294","21","10","2900","193","14.068027","-6.295796","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Western Europe","Caribbean","4136","74","21","7","2900","65","55.891892","-8.233346","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Western Europe","Eastern Europe","4136","462","21","10","2900","328","8.952381","-5.075711","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Western Europe","North Africa/Maghreb","4136","27","21","5","2900","21","153.185185","-11.015422","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Western Europe","Northern Europe","4136","591","21","5","2900","405","6.998308","-4.522323","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Western Europe","Pacific/Oceania","4136","63","21","3","2900","58","65.650794","-8.441803","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Western Europe","South America","4136","71","21","6","2900","66","58.253521","-8.186886","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M269","Western Europe","West Asia","4136","502","21","17","2900","338","8.239044","-4.708452","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Balkans","Central Asia","241","142","10","6","162","93","1.697183","-1.439719","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Balkans","Eastern Europe","241","1353","10","10","162","941","0.178123","4.004491","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Balkans","North America","241","168","10","3","162","144","1.434524","-0.190974","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Balkans","Northern Europe","241","491","10","6","162","333","0.490835","1.627764","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Balkans","South Asia","241","254","10","5","162","170","0.948819","0.165944","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Balkans","West Asia","241","444","10","18","162","289","0.542793","0.982994","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Balkans","Western Europe","241","507","10","17","162","366","0.475345","1.370353","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Central Asia","Balkans","142","241","6","10","93","162","0.589212","1.439719","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Central Asia","Eastern Europe","142","1353","6","10","93","941","0.104952","5.444210","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Central Asia","North America","142","168","6","3","93","144","0.845238","1.248745","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Central Asia","Northern Europe","142","491","6","6","93","333","0.289206","3.067483","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Central Asia","South Asia","142","254","6","5","93","170","0.559055","1.605663","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Central Asia","West Asia","142","444","6","18","93","289","0.319820","2.422713","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Central Asia","Western Europe","142","507","6","17","93","366","0.280079","2.810072","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Eastern Europe","Balkans","1353","241","10","10","941","162","5.614108","-4.004491","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Eastern Europe","Central Asia","1353","142","10","6","941","93","9.528169","-5.444210","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Eastern Europe","North America","1353","168","10","3","941","144","8.053571","-4.195465","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Eastern Europe","Northern Europe","1353","491","10","6","941","333","2.755601","-2.376727","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Eastern Europe","South Asia","1353","254","10","5","941","170","5.326772","-3.838547","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Eastern Europe","West Asia","1353","444","10","18","941","289","3.047297","-3.021497","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Eastern Europe","Western Europe","1353","507","10","17","941","366","2.668639","-2.634138","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","North America","Balkans","168","241","3","10","144","162","0.697095","0.190974","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","North America","Central Asia","168","142","3","6","144","93","1.183099","-1.248745","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","North America","Eastern Europe","168","1353","3","10","144","941","0.124169","4.195465","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","North America","Northern Europe","168","491","3","6","144","333","0.342159","1.818738","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","North America","South Asia","168","254","3","5","144","170","0.661417","0.356918","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","North America","West Asia","168","444","3","18","144","289","0.378378","1.173968","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","North America","Western Europe","168","507","3","17","144","366","0.331361","1.561327","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Northern Europe","Balkans","491","241","6","10","333","162","2.037344","-1.627764","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Northern Europe","Central Asia","491","142","6","6","333","93","3.457746","-3.067483","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Northern Europe","Eastern Europe","491","1353","6","10","333","941","0.362897","2.376727","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Northern Europe","North America","491","168","6","3","333","144","2.922619","-1.818738","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Northern Europe","South Asia","491","254","6","5","333","170","1.933071","-1.461820","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Northern Europe","West Asia","491","444","6","18","333","289","1.105856","-0.644770","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Northern Europe","Western Europe","491","507","6","17","333","366","0.968442","-0.257411","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","South Asia","Balkans","254","241","5","10","170","162","1.053942","-0.165944","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","South Asia","Central Asia","254","142","5","6","170","93","1.788732","-1.605663","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","South Asia","Eastern Europe","254","1353","5","10","170","941","0.187731","3.838547","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","South Asia","North America","254","168","5","3","170","144","1.511905","-0.356918","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","South Asia","Northern Europe","254","491","5","6","170","333","0.517312","1.461820","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","South Asia","West Asia","254","444","5","18","170","289","0.572072","0.817051","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","South Asia","Western Europe","254","507","5","17","170","366","0.500986","1.204409","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","West Asia","Balkans","444","241","18","10","289","162","1.842324","-0.982994","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","West Asia","Central Asia","444","142","18","6","289","93","3.126761","-2.422713","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","West Asia","Eastern Europe","444","1353","18","10","289","941","0.328160","3.021497","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","West Asia","North America","444","168","18","3","289","144","2.642857","-1.173968","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","West Asia","Northern Europe","444","491","18","6","289","333","0.904277","0.644770","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","West Asia","South Asia","444","254","18","5","289","170","1.748031","-0.817051","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","West Asia","Western Europe","444","507","18","17","289","366","0.875740","0.387359","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Western Europe","Balkans","507","241","17","10","366","162","2.103734","-1.370353","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Western Europe","Central Asia","507","142","17","6","366","93","3.570423","-2.810072","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Western Europe","Eastern Europe","507","1353","17","10","366","941","0.374723","2.634138","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Western Europe","North America","507","168","17","3","366","144","3.017857","-1.561327","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Western Europe","Northern Europe","507","491","17","6","366","333","1.032587","0.257411","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Western Europe","South Asia","507","254","17","5","366","170","1.996063","-1.204409","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M417","Western Europe","West Asia","507","444","17","18","366","289","1.141892","-0.387359","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-M458","Balkans","Eastern Europe","80","594","10","10","54","393","0.134680","2.047852","Rejected at deepest layer","0.134684","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
"R-M458","Balkans","Northern Europe","80","48","10","4","54","35","1.666667","-0.400825","Compatible at deepest layer","0.009246","Robust source-receiver compatible","source_receiver_reliability_atlas.csv"
"R-M458","Balkans","Western Europe","80","75","10","8","54","52","1.066667","-0.648615","Compatible at deepest layer","0.163980","Robust source-receiver compatible","source_receiver_reliability_atlas.csv"
"R-M458","Eastern Europe","Balkans","594","80","10","10","393","54","7.425000","-2.047852","Compatible at deepest layer","0.218018","Fragile or scale-sensitive","source_receiver_reliability_atlas.csv"
"R-M458","Eastern Europe","Northern Europe","594","48","10","4","393","35","12.375000","-2.448676","Compatible at deepest layer","0.227263","Fragile or scale-sensitive","source_receiver_reliability_atlas.csv"
"R-M458","Eastern Europe","Western Europe","594","75","10","8","393","52","7.920000","-2.696466","Compatible at deepest layer","0.233849","Fragile or scale-sensitive","source_receiver_reliability_atlas.csv"
"R-M458","Northern Europe","Balkans","48","80","4","10","35","54","0.600000","0.400825","Rejected at deepest layer","0.009246","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
"R-M458","Northern Europe","Eastern Europe","48","594","4","10","35","393","0.080808","2.448676","Rejected at deepest layer","0.143930","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
"R-M458","Northern Europe","Western Europe","48","75","4","8","35","52","0.640000","-0.247790","Rejected at deepest layer","0.149511","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
"R-M458","Western Europe","Balkans","75","80","8","10","52","54","0.937500","0.648615","Rejected at deepest layer","0.057499","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
"R-M458","Western Europe","Eastern Europe","75","594","8","10","52","393","0.126263","2.696466","Rejected at deepest layer","0.150516","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
"R-M458","Western Europe","Northern Europe","75","48","8","4","52","35","1.562500","0.247790","Rejected at deepest layer","0.289662","Fragile or scale-sensitive","source_receiver_reliability_atlas.csv"
"R-P312","Americas Indigenous-relevant","Balkans","105","62","8","10","93","46","1.693548","-1.988934","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Americas Indigenous-relevant","Caribbean","105","67","8","7","93","59","1.567164","-0.983266","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Americas Indigenous-relevant","Eastern Europe","105","219","8","9","93","157","0.479452","0.583818","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Americas Indigenous-relevant","Northern Europe","105","266","8","5","93","186","0.394737","1.325448","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Americas Indigenous-relevant","South America","105","61","8","5","93","56","1.721311","-1.119709","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Americas Indigenous-relevant","West Asia","105","46","8","9","93","32","2.282609","-3.189683","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Americas Indigenous-relevant","Western Europe","105","3170","8","20","93","2200","0.033123","6.806046","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Balkans","Americas Indigenous-relevant","62","105","10","8","46","93","0.590476","1.988934","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Balkans","Caribbean","62","67","10","7","46","59","0.925373","1.005668","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Balkans","Eastern Europe","62","219","10","9","46","157","0.283105","2.572752","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Balkans","Northern Europe","62","266","10","5","46","186","0.233083","3.314383","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Balkans","South America","62","61","10","5","46","56","1.016393","0.869226","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Balkans","West Asia","62","46","10","9","46","32","1.347826","-1.200748","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
